"","pathway","description","genes_in_pathway","matches","%_match","pValue","adj.pValue","overlap"
"GO:0046871","GO:0046871","""N-acetylgalactosamine binding""","4","0","0","1","1",""
"GO:0008080","GO:0008080","""N-acetyltransferase activity""","17","0","0","1","1",""
"GO:0070290","GO:0070290","""N-acylphosphatidylethanolamine-specific phospholipase D activity""","5","0","0","1","1",""
"GO:0017040","GO:0017040","""N-acylsphingosine amidohydrolase activity""","2","0","0","1","1",""
"GO:0016410","GO:0016410","""N-acyltransferase activity""","20","0","0","1","1",""
"GO:0008170","GO:0008170","""N-methyltransferase activity""","13","0","0","1","1",""
"GO:0016749","GO:0016749","""N-succinyltransferase activity""","1","0","0","1","1",""
"GO:0071885","GO:0071885","""N-terminal protein N-methyltransferase activity""","1","0","0","1","1",""
"GO:0003992","GO:0003992","""N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity""","1","0","0","1","1",""
"GO:0004018","GO:0004018","""N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity""","1","0","0","1","1",""
"GO:0051287","GO:0051287","""NAD binding""","19","0","0","1","1",""
"GO:0050135","GO:0050135","""NAD(P)+ nucleosidase activity""","1","0","0","1","1",""
"GO:0003955","GO:0003955","""NAD(P)H dehydrogenase (quinone) activity""","5","0","0","1","1",""
"GO:0016174","GO:0016174","""NAD(P)H oxidase H2O2-forming activity""","1","0","0","1","1",""
"GO:0003950","GO:0003950","""NAD+ ADP-ribosyltransferase activity""","7","0","0","1","1",""
"GO:0070403","GO:0070403","""NAD+ binding""","5","0","0","1","1",""
"GO:0003953","GO:0003953","""NAD+ nucleosidase activity""","1","0","0","1","1",""
"GO:0061809","GO:0061809","""NAD+ nucleotidase, cyclic ADP-ribose generating""","1","0","0","1","1",""
"GO:0003952","GO:0003952","""NAD+ synthase (glutamine-hydrolyzing) activity""","1","0","0","1","1",""
"GO:1990404","GO:1990404","""NAD+-protein ADP-ribosyltransferase activity""","2","0","0","1","1",""
"GO:0050136","GO:0050136","""NADH dehydrogenase (quinone) activity""","5","0","0","1","1",""
"GO:0008137","GO:0008137","""NADH dehydrogenase (ubiquinone) activity""","5","0","0","1","1",""
"GO:0003954","GO:0003954","""NADH dehydrogenase activity""","7","0","0","1","1",""
"GO:0052856","GO:0052856","""NADHX epimerase activity""","1","0","0","1","1",""
"GO:0050661","GO:0050661","""NADP binding""","14","0","0","1","1",""
"GO:0070401","GO:0070401","""NADP+ binding""","1","0","0","1","1",""
"GO:0070402","GO:0070402","""NADPH binding""","1","0","0","1","1",""
"GO:0003959","GO:0003959","""NADPH dehydrogenase activity""","2","0","0","1","1",""
"GO:0015039","GO:0015039","""NADPH-adrenodoxin reductase activity""","1","0","0","1","1",""
"GO:0003958","GO:0003958","""NADPH-hemoprotein reductase activity""","3","0","0","1","1",""
"GO:0052857","GO:0052857","""NADPHX epimerase activity""","1","0","0","1","1",""
"GO:0019781","GO:0019781","""NEDD8 activating enzyme activity""","1","0","0","1","1",""
"GO:0061654","GO:0061654","""NEDD8 conjugating enzyme activity""","1","0","0","1","1",""
"GO:0019788","GO:0019788","""NEDD8 transferase activity""","1","0","0","1","1",""
"GO:0008374","GO:0008374","""O-acyltransferase activity""","3","0","0","1","1",""
"GO:0008171","GO:0008171","""O-methyltransferase activity""","14","2","14.29","0.0387815156548713","1","8618075,8629470"
"GO:0004648","GO:0004648","""O-phospho-L-serine:2-oxoglutarate aminotransferase activity""","1","0","0","1","1",""
"GO:0005388","GO:0005388","""P-type calcium transporter activity""","1","0","0","1","1",""
"GO:0015662","GO:0015662","""P-type ion transporter activity""","4","0","0","1","1",""
"GO:0008556","GO:0008556","""P-type potassium transmembrane transporter activity""","2","0","0","1","1",""
"GO:0008553","GO:0008553","""P-type proton-exporting transporter activity""","1","0","0","1","1",""
"GO:0008554","GO:0008554","""P-type sodium transporter activity""","1","0","0","1","1",""
"GO:0005391","GO:0005391","""P-type sodium:potassium-exchanging transporter activity""","1","0","0","1","1",""
"GO:0140358","GO:0140358","""P-type transmembrane transporter activity""","5","0","0","1","1",""
"GO:0003723","GO:0003723","""RNA binding""","165","2","1.21","0.89289516693167","1","8621634,8621778"
"GO:0000339","GO:0000339","""RNA cap binding""","4","0","0","1","1",""
"GO:0008192","GO:0008192","""RNA guanylyltransferase activity""","1","0","0","1","1",""
"GO:0003724","GO:0003724","""RNA helicase activity""","30","0","0","1","1",""
"GO:0003972","GO:0003972","""RNA ligase (ATP) activity""","1","0","0","1","1",""
"GO:0008452","GO:0008452","""RNA ligase activity""","1","0","0","1","1",""
"GO:0008173","GO:0008173","""RNA methyltransferase activity""","12","0","0","1","1",""
"GO:0008353","GO:0008353","""RNA polymerase II CTD heptapeptide repeat kinase activity""","3","0","0","1","1",""
"GO:0000993","GO:0000993","""RNA polymerase II complex binding""","4","0","0","1","1",""
"GO:0001139","GO:0001139","""RNA polymerase II complex recruiting activity""","1","0","0","1","1",""
"GO:0000979","GO:0000979","""RNA polymerase II core promoter sequence-specific DNA binding""","1","0","0","1","1",""
"GO:0001091","GO:0001091","""RNA polymerase II general transcription initiation factor binding""","2","0","0","1","1",""
"GO:0000977","GO:0000977","""RNA polymerase II transcription regulatory region sequence-specific DNA binding""","3","1","33.33","0.0664147699749408","1","8622088"
"GO:0061629","GO:0061629","""RNA polymerase II-specific DNA-binding transcription factor binding""","2","0","0","1","1",""
"GO:0097747","GO:0097747","""RNA polymerase activity""","11","0","0","1","1",""
"GO:0070063","GO:0070063","""RNA polymerase binding""","4","0","0","1","1",""
"GO:0043175","GO:0043175","""RNA polymerase core enzyme binding""","4","0","0","1","1",""
"GO:0003968","GO:0003968","""RNA-dependent RNA polymerase activity""","3","0","0","1","1",""
"GO:0003964","GO:0003964","""RNA-directed DNA polymerase activity""","2","0","0","1","1",""
"GO:0004663","GO:0004663","""Rab geranylgeranyltransferase activity""","2","0","0","1","1",""
"GO:0005094","GO:0005094","""Rho GDP-dissociation inhibitor activity""","2","0","0","1","1",""
"GO:0106322","GO:0106322","""S-(hydroxymethyl)glutathione dehydrogenase NAD activity""","1","0","0","1","1",""
"GO:0106321","GO:0106321","""S-(hydroxymethyl)glutathione dehydrogenase NADP activity""","1","0","0","1","1",""
"GO:0051903","GO:0051903","""S-(hydroxymethyl)glutathione dehydrogenase activity""","1","0","0","1","1",""
"GO:0016418","GO:0016418","""S-acetyltransferase activity""","1","0","0","1","1",""
"GO:0016417","GO:0016417","""S-acyltransferase activity""","10","0","0","1","1",""
"GO:1904047","GO:1904047","""S-adenosyl-L-methionine binding""","1","0","0","1","1",""
"GO:0008757","GO:0008757","""S-adenosylmethionine-dependent methyltransferase activity""","39","1","2.56","0.591759205777353","1","8618075"
"GO:0046523","GO:0046523","""S-methyl-5-thioribose-1-phosphate isomerase activity""","1","0","0","1","1",""
"GO:0008172","GO:0008172","""S-methyltransferase activity""","1","0","0","1","1",""
"GO:0016751","GO:0016751","""S-succinyltransferase activity""","1","0","0","1","1",""
"GO:0017124","GO:0017124","""SH3 domain binding""","1","0","0","1","1",""
"GO:0005484","GO:0005484","""SNAP receptor activity""","2","0","0","1","1",""
"GO:0097677","GO:0097677","""STAT family protein binding""","1","0","0","1","1",""
"GO:0019948","GO:0019948","""SUMO activating enzyme activity""","2","0","0","1","1",""
"GO:0033830","GO:0033830","""Skp1-protein-hydroxyproline N-acetylglucosaminyltransferase activity""","1","0","0","1","1",""
"GO:0017025","GO:0017025","""TBP-class protein binding""","2","0","0","1","1",""
"GO:0001097","GO:0001097","""TFIIH-class transcription factor complex binding""","1","0","0","1","1",""
"GO:1904841","GO:1904841","""TORC2 complex binding""","1","0","0","1","1",""
"GO:0030619","GO:0030619","""U1 snRNA binding""","1","0","0","1","1",""
"GO:0030623","GO:0030623","""U5 snRNA binding""","1","0","0","1","1",""
"GO:0017070","GO:0017070","""U6 snRNA binding""","2","0","0","1","1",""
"GO:0003977","GO:0003977","""UDP-N-acetylglucosamine diphosphorylase activity""","1","0","0","1","1",""
"GO:0035250","GO:0035250","""UDP-galactosyltransferase activity""","1","0","0","1","1",""
"GO:0003980","GO:0003980","""UDP-glucose:glycoprotein glucosyltransferase activity""","1","0","0","1","1",""
"GO:0035251","GO:0035251","""UDP-glucosyltransferase activity""","6","1","16.67","0.128446445156546","1","8617212"
"GO:0008194","GO:0008194","""UDP-glycosyltransferase activity""","16","1","6.25","0.307115587039514","1","8617212"
"GO:0061657","GO:0061657","""UFM1 conjugating enzyme activity""","1","0","0","1","1",""
"GO:0061666","GO:0061666","""UFM1 ligase activity""","1","0","0","1","1",""
"GO:0071568","GO:0071568","""UFM1 transferase activity""","2","0","0","1","1",""
"GO:0033862","GO:0033862","""UMP kinase activity""","1","0","0","1","1",""
"GO:0071987","GO:0071987","""WD40-repeat domain binding""","2","0","0","1","1",""
"GO:0036222","GO:0036222","""XTP diphosphatase activity""","1","0","0","1","1",""
"GO:0003987","GO:0003987","""acetate-CoA ligase activity""","2","0","0","1","1",""
"GO:0003985","GO:0003985","""acetyl-CoA C-acetyltransferase activity""","1","0","0","1","1",""
"GO:0003988","GO:0003988","""acetyl-CoA C-acyltransferase activity""","1","0","0","1","1",""
"GO:0003989","GO:0003989","""acetyl-CoA carboxylase activity""","1","0","0","1","1",""
"GO:0008521","GO:0008521","""acetyl-CoA transmembrane transporter activity""","1","0","0","1","1",""
"GO:0004042","GO:0004042","""acetyl-CoA:L-glutamate N-acetyltransferase activity""","1","0","0","1","1",""
"GO:0008376","GO:0008376","""acetylgalactosaminyltransferase activity""","1","0","0","1","1",""
"GO:0008375","GO:0008375","""acetylglucosaminyltransferase activity""","8","0","0","1","1",""
"GO:0003991","GO:0003991","""acetylglutamate kinase activity""","1","0","0","1","1",""
"GO:0008777","GO:0008777","""acetylornithine deacetylase activity""","1","0","0","1","1",""
"GO:0018773","GO:0018773","""acetylpyruvate hydrolase activity""","1","0","0","1","1",""
"GO:0016407","GO:0016407","""acetyltransferase activity""","32","0","0","1","1",""
"GO:0003993","GO:0003993","""acid phosphatase activity""","4","0","0","1","1",""
"GO:0016881","GO:0016881","""acid-amino acid ligase activity""","5","0","0","1","1",""
"GO:0016880","GO:0016880","""acid-ammonia (or amide) ligase activity""","3","1","33.33","0.0664147699749408","1","8622055"
"GO:0016878","GO:0016878","""acid-thiol ligase activity""","10","0","0","1","1",""
"GO:0010308","GO:0010308","""acireductone dioxygenase (Ni2+-requiring) activity""","1","0","0","1","1",""
"GO:0010309","GO:0010309","""acireductone dioxygenase [iron(II)-requiring] activity""","1","0","0","1","1",""
"GO:0003994","GO:0003994","""aconitate hydratase activity""","2","0","0","1","1",""
"GO:0003779","GO:0003779","""actin binding""","120","5","4.17","0.135627366030581","1","8617650,8618665,8623482,8625678,8627391"
"GO:0051015","GO:0051015","""actin filament binding""","65","1","1.54","0.776018265576876","1","8617650"
"GO:0003785","GO:0003785","""actin monomer binding""","8","0","0","1","1",""
"GO:0022853","GO:0022853","""active ion transmembrane transporter activity""","24","0","0","1","1",""
"GO:0022804","GO:0022804","""active transmembrane transporter activity""","96","3","3.12","0.371082652773327","1","8619342,8620083,8623096"
"GO:0120227","GO:0120227","""acyl-CoA binding""","2","0","0","1","1",""
"GO:0003995","GO:0003995","""acyl-CoA dehydrogenase activity""","4","0","0","1","1",""
"GO:0062076","GO:0062076","""acyl-CoA delta5-desaturase activity""","1","0","0","1","1",""
"GO:0016215","GO:0016215","""acyl-CoA desaturase activity""","1","0","0","1","1",""
"GO:0047617","GO:0047617","""acyl-CoA hydrolase activity""","1","0","0","1","1",""
"GO:0003997","GO:0003997","""acyl-CoA oxidase activity""","3","1","33.33","0.0664147699749408","1","8620371"
"GO:0016411","GO:0016411","""acylglycerol O-acyltransferase activity""","2","0","0","1","1",""
"GO:0047621","GO:0047621","""acylpyruvate hydrolase activity""","1","0","0","1","1",""
"GO:0046912","GO:0046912","""acyltransferase activity, acyl groups converted into alkyl on transfer""","7","1","14.29","0.148199879477653","1","8626044"
"GO:0016747","GO:0016747","""acyltransferase activity, transferring groups other than amino-acyl groups""","92","0","0","1","1",""
"GO:0016746","GO:0016746","""acyltransferase activity""","107","1","0.93","0.915505388415125","1","8626044"
"GO:0000034","GO:0000034","""adenine deaminase activity""","1","0","0","1","1",""
"GO:0000295","GO:0000295","""adenine nucleotide transmembrane transporter activity""","4","1","25","0.0875644124123675","1","8624281"
"GO:0003999","GO:0003999","""adenine phosphoribosyltransferase activity""","1","0","0","1","1",""
"GO:0071077","GO:0071077","""adenosine 3',5'-bisphosphate transmembrane transporter activity""","3","1","33.33","0.0664147699749408","1","8624281"
"GO:0004000","GO:0004000","""adenosine deaminase activity""","2","0","0","1","1",""
"GO:0004001","GO:0004001","""adenosine kinase activity""","1","0","0","1","1",""
"GO:0047623","GO:0047623","""adenosine-phosphate deaminase activity""","1","0","0","1","1",""
"GO:0004013","GO:0004013","""adenosylhomocysteinase activity""","1","0","0","1","1",""
"GO:0004014","GO:0004014","""adenosylmethionine decarboxylase activity""","1","0","0","1","1",""
"GO:0030554","GO:0030554","""adenyl nucleotide binding""","675","14","2.07","0.677407572316864","1","8615885,8616737,8617905,8619342,8620083,8620200,8622055,8623096,8623300,8623560,8625237,8626513,8626987,8629148"
"GO:0032559","GO:0032559","""adenyl ribonucleotide binding""","674","14","2.08","0.675215719605912","1","8615885,8616737,8617905,8619342,8620083,8620200,8622055,8623096,8623300,8623560,8625237,8626513,8626987,8629148"
"GO:0000774","GO:0000774","""adenyl-nucleotide exchange factor activity""","1","0","0","1","1",""
"GO:0010856","GO:0010856","""adenylate cyclase activator activity""","2","0","0","1","1",""
"GO:0004016","GO:0004016","""adenylate cyclase activity""","3","0","0","1","1",""
"GO:0010854","GO:0010854","""adenylate cyclase regulator activity""","2","0","0","1","1",""
"GO:0004017","GO:0004017","""adenylate kinase activity""","3","0","0","1","1",""
"GO:0004019","GO:0004019","""adenylosuccinate synthase activity""","1","0","0","1","1",""
"GO:0070566","GO:0070566","""adenylyltransferase activity""","5","0","0","1","1",""
"GO:0008453","GO:0008453","""alanine-glyoxylate transaminase activity""","1","0","0","1","1",""
"GO:0004813","GO:0004813","""alanine-tRNA ligase activity""","2","0","0","1","1",""
"GO:0043178","GO:0043178","""alcohol binding""","5","0","0","1","1",""
"GO:0004022","GO:0004022","""alcohol dehydrogenase (NAD+) activity""","2","0","0","1","1",""
"GO:0008106","GO:0008106","""alcohol dehydrogenase (NADP+) activity""","3","0","0","1","1",""
"GO:0018455","GO:0018455","""alcohol dehydrogenase [NAD(P)+] activity""","2","0","0","1","1",""
"GO:0004024","GO:0004024","""alcohol dehydrogenase activity, zinc-dependent""","1","0","0","1","1",""
"GO:0004029","GO:0004029","""aldehyde dehydrogenase (NAD+) activity""","3","0","0","1","1",""
"GO:0033721","GO:0033721","""aldehyde dehydrogenase (NADP+) activity""","1","0","0","1","1",""
"GO:0004030","GO:0004030","""aldehyde dehydrogenase [NAD(P)+] activity""","3","0","0","1","1",""
"GO:0016832","GO:0016832","""aldehyde-lyase activity""","3","0","0","1","1",""
"GO:0004032","GO:0004032","""alditol:NADP+ 1-oxidoreductase activity""","3","0","0","1","1",""
"GO:0004033","GO:0004033","""aldo-keto reductase (NADP) activity""","3","0","0","1","1",""
"GO:0031420","GO:0031420","""alkali metal ion binding""","2","0","0","1","1",""
"GO:0003905","GO:0003905","""alkylbase DNA N-glycosylase activity""","1","0","0","1","1",""
"GO:0097269","GO:0097269","""all-trans-decaprenyl-diphosphate synthase activity""","1","0","0","1","1",""
"GO:0004037","GO:0004037","""allantoicase activity""","1","0","0","1","1",""
"GO:0004038","GO:0004038","""allantoinase activity""","2","0","0","1","1",""
"GO:0003825","GO:0003825","""alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity""","2","0","0","1","1",""
"GO:0031127","GO:0031127","""alpha-(1,2)-fucosyltransferase activity""","1","0","0","1","1",""
"GO:0000026","GO:0000026","""alpha-1,2-mannosyltransferase activity""","2","0","0","1","1",""
"GO:0090600","GO:0090600","""alpha-1,3-glucosidase activity""","1","0","0","1","1",""
"GO:0003827","GO:0003827","""alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity""","1","0","0","1","1",""
"GO:0000033","GO:0000033","""alpha-1,3-mannosyltransferase activity""","1","0","0","1","1",""
"GO:0000009","GO:0000009","""alpha-1,6-mannosyltransferase activity""","1","0","0","1","1",""
"GO:0004560","GO:0004560","""alpha-L-fucosidase activity""","1","0","0","1","1",""
"GO:0004556","GO:0004556","""alpha-amylase activity""","1","0","0","1","1",""
"GO:0045294","GO:0045294","""alpha-catenin binding""","4","1","25","0.0875644124123675","1","8626891"
"GO:0004557","GO:0004557","""alpha-galactosidase activity""","1","0","0","1","1",""
"GO:0090599","GO:0090599","""alpha-glucosidase activity""","1","0","0","1","1",""
"GO:0004559","GO:0004559","""alpha-mannosidase activity""","7","1","14.29","0.148199879477653","1","8626020"
"GO:0043014","GO:0043014","""alpha-tubulin binding""","1","0","0","1","1",""
"GO:0009916","GO:0009916","""alternative oxidase activity""","1","0","0","1","1",""
"GO:0033218","GO:0033218","""amide binding""","14","0","0","1","1",""
"GO:0042887","GO:0042887","""amide transmembrane transporter activity""","2","0","0","1","1",""
"GO:0016842","GO:0016842","""amidine-lyase activity""","1","0","0","1","1",""
"GO:0004044","GO:0004044","""amidophosphoribosyltransferase activity""","1","0","0","1","1",""
"GO:0016597","GO:0016597","""amino acid binding""","2","0","0","1","1",""
"GO:0047661","GO:0047661","""amino-acid racemase activity""","2","0","0","1","1",""
"GO:0002161","GO:0002161","""aminoacyl-tRNA editing activity""","7","0","0","1","1",""
"GO:0004812","GO:0004812","""aminoacyl-tRNA ligase activity""","37","0","0","1","1",""
"GO:0004046","GO:0004046","""aminoacylase activity""","1","0","0","1","1",""
"GO:0016755","GO:0016755","""aminoacyltransferase activity""","2","0","0","1","1",""
"GO:0001760","GO:0001760","""aminocarboxymuconate-semialdehyde decarboxylase activity""","1","0","0","1","1",""
"GO:0004047","GO:0004047","""aminomethyltransferase activity""","1","0","0","1","1",""
"GO:0004177","GO:0004177","""aminopeptidase activity""","10","0","0","1","1",""
"GO:0016211","GO:0016211","""ammonia ligase activity""","3","1","33.33","0.0664147699749408","1","8622055"
"GO:0016841","GO:0016841","""ammonia-lyase activity""","5","1","20","0.108238090759424","1","8618840"
"GO:0008519","GO:0008519","""ammonium transmembrane transporter activity""","5","0","0","1","1",""
"GO:0016160","GO:0016160","""amylase activity""","1","0","0","1","1",""
"GO:0010997","GO:0010997","""anaphase-promoting complex binding""","2","0","0","1","1",""
"GO:0043168","GO:0043168","""anion binding""","944","23","2.44","0.385660081082357","1","8615885,8616737,8617301,8617905,8619342,8620083,8620200,8620371,8621425,8622055,8622433,8623081,8623096,8623300,8623560,8623713,8625237,8625513,8626513,8626987,8628017,8629148,8629399"
"GO:0005253","GO:0005253","""anion channel activity""","7","0","0","1","1",""
"GO:0008509","GO:0008509","""anion transmembrane transporter activity""","15","1","6.67","0.291024751778546","1","8624281"
"GO:0015297","GO:0015297","""antiporter activity""","4","0","0","1","1",""
"GO:0016273","GO:0016273","""arginine N-methyltransferase activity""","5","0","0","1","1",""
"GO:0004814","GO:0004814","""arginine-tRNA ligase activity""","2","0","0","1","1",""
"GO:0004057","GO:0004057","""arginyltransferase activity""","1","0","0","1","1",""
"GO:0008793","GO:0008793","""aromatic-amino-acid:2-oxoglutarate aminotransferase activity""","2","0","0","1","1",""
"GO:1901683","GO:1901683","""arsenate ion transmembrane transporter activity""","1","0","0","1","1",""
"GO:0015105","GO:0015105","""arsenite transmembrane transporter activity""","1","0","0","1","1",""
"GO:0004060","GO:0004060","""arylamine N-acetyltransferase activity""","4","0","0","1","1",""
"GO:0004067","GO:0004067","""asparaginase activity""","2","0","0","1","1",""
"GO:0004066","GO:0004066","""asparagine synthase (glutamine-hydrolyzing) activity""","2","1","50","0.0447782817125375","1","8620200"
"GO:0004816","GO:0004816","""asparagine-tRNA ligase activity""","2","0","0","1","1",""
"GO:0004070","GO:0004070","""aspartate carbamoyltransferase activity""","1","0","0","1","1",""
"GO:0004815","GO:0004815","""aspartate-tRNA ligase activity""","3","0","0","1","1",""
"GO:0004190","GO:0004190","""aspartic-type endopeptidase activity""","5","0","0","1","1",""
"GO:0070001","GO:0070001","""aspartic-type peptidase activity""","5","0","0","1","1",""
"GO:0001099","GO:0001099","""basal RNA polymerase II transcription machinery binding""","6","0","0","1","1",""
"GO:0001098","GO:0001098","""basal transcription machinery binding""","6","0","0","1","1",""
"GO:0048531","GO:0048531","""beta-1,3-galactosyltransferase activity""","1","0","0","1","1",""
"GO:0003830","GO:0003830","""beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity""","4","0","0","1","1",""
"GO:0019187","GO:0019187","""beta-1,4-mannosyltransferase activity""","1","0","0","1","1",""
"GO:0016231","GO:0016231","""beta-N-acetylglucosaminidase activity""","1","0","0","1","1",""
"GO:0004563","GO:0004563","""beta-N-acetylhexosaminidase activity""","1","0","0","1","1",""
"GO:0008798","GO:0008798","""beta-aspartyl-peptidase activity""","1","0","0","1","1",""
"GO:0008013","GO:0008013","""beta-catenin binding""","1","0","0","1","1",""
"GO:0004565","GO:0004565","""beta-galactosidase activity""","2","0","0","1","1",""
"GO:0008422","GO:0008422","""beta-glucosidase activity""","1","0","0","1","1",""
"GO:0051507","GO:0051507","""beta-sitosterol UDP-glucosyltransferase activity""","1","0","0","1","1",""
"GO:0003837","GO:0003837","""beta-ureidopropionase activity""","1","0","0","1","1",""
"GO:0004075","GO:0004075","""biotin carboxylase activity""","1","0","0","1","1",""
"GO:0034417","GO:0034417","""bisphosphoglycerate 3-phosphatase activity""","1","0","0","1","1",""
"GO:0004082","GO:0004082","""bisphosphoglycerate mutase activity""","1","0","0","1","1",""
"GO:0034416","GO:0034416","""bisphosphoglycerate phosphatase activity""","1","0","0","1","1",""
"GO:0004084","GO:0004084","""branched-chain-amino-acid transaminase activity""","1","0","0","1","1",""
"GO:0102203","GO:0102203","""brassicasterol glucosyltransferase activity""","1","0","0","1","1",""
"GO:0030552","GO:0030552","""cAMP binding""","15","1","6.67","0.291024751778546","1","8626513"
"GO:0001646","GO:0001646","""cAMP receptor activity""","7","1","14.29","0.148199879477653","1","8626513"
"GO:0004691","GO:0004691","""cAMP-dependent protein kinase activity""","4","0","0","1","1",""
"GO:0004862","GO:0004862","""cAMP-dependent protein kinase inhibitor activity""","1","0","0","1","1",""
"GO:0008603","GO:0008603","""cAMP-dependent protein kinase regulator activity""","5","0","0","1","1",""
"GO:0030553","GO:0030553","""cGMP binding""","7","0","0","1","1",""
"GO:0042409","GO:0042409","""caffeoyl-CoA O-methyltransferase activity""","3","1","33.33","0.0664147699749408","1","8618075"
"GO:0005227","GO:0005227","""calcium activated cation channel activity""","2","0","0","1","1",""
"GO:0005262","GO:0005262","""calcium channel activity""","6","0","0","1","1",""
"GO:0005509","GO:0005509","""calcium ion binding""","61","0","0","1","1",""
"GO:0015085","GO:0015085","""calcium ion transmembrane transporter activity""","7","0","0","1","1",""
"GO:0015269","GO:0015269","""calcium-activated potassium channel activity""","1","0","0","1","1",""
"GO:0030899","GO:0030899","""calcium-dependent ATPase activity""","1","0","0","1","1",""
"GO:0004198","GO:0004198","""calcium-dependent cysteine-type endopeptidase activity""","1","0","0","1","1",""
"GO:0005544","GO:0005544","""calcium-dependent phospholipid binding""","7","0","0","1","1",""
"GO:0048306","GO:0048306","""calcium-dependent protein binding""","5","0","0","1","1",""
"GO:0004723","GO:0004723","""calcium-dependent protein serine/threonine phosphatase activity""","1","0","0","1","1",""
"GO:0008597","GO:0008597","""calcium-dependent protein serine/threonine phosphatase regulator activity""","2","0","0","1","1",""
"GO:0015278","GO:0015278","""calcium-release channel activity""","6","0","0","1","1",""
"GO:0005516","GO:0005516","""calmodulin binding""","20","0","0","1","1",""
"GO:0004683","GO:0004683","""calmodulin-dependent protein kinase activity""","7","0","0","1","1",""
"GO:0033192","GO:0033192","""calmodulin-dependent protein phosphatase activity""","1","0","0","1","1",""
"GO:0004088","GO:0004088","""carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity""","1","0","0","1","1",""
"GO:0097367","GO:0097367","""carbohydrate derivative binding""","866","19","2.19","0.596772285035886","1","8615885,8616737,8617301,8617905,8619342,8620083,8620200,8621425,8622055,8623096,8623300,8623560,8623713,8625237,8625513,8626513,8626987,8629148,8629399"
"GO:1901505","GO:1901505","""carbohydrate derivative transmembrane transporter activity""","4","1","25","0.0875644124123675","1","8624281"
"GO:0019200","GO:0019200","""carbohydrate kinase activity""","3","0","0","1","1",""
"GO:0019203","GO:0019203","""carbohydrate phosphatase activity""","3","0","0","1","1",""
"GO:0015144","GO:0015144","""carbohydrate transmembrane transporter activity""","2","0","0","1","1",""
"GO:0016830","GO:0016830","""carbon-carbon lyase activity""","20","1","5","0.367931436051647","1","8622433"
"GO:0016884","GO:0016884","""carbon-nitrogen ligase activity, with glutamine as amido-N-donor""","7","1","14.29","0.148199879477653","1","8620200"
"GO:0016840","GO:0016840","""carbon-nitrogen lyase activity""","6","1","16.67","0.128446445156546","1","8618840"
"GO:0016838","GO:0016838","""carbon-oxygen lyase activity, acting on phosphates""","1","0","0","1","1",""
"GO:0016835","GO:0016835","""carbon-oxygen lyase activity""","20","1","5","0.367931436051647","1","8616467"
"GO:0016846","GO:0016846","""carbon-sulfur lyase activity""","6","0","0","1","1",""
"GO:0004089","GO:0004089","""carbonate dehydratase activity""","1","0","0","1","1",""
"GO:0016831","GO:0016831","""carboxy-lyase activity""","15","1","6.67","0.291024751778546","1","8622433"
"GO:0016743","GO:0016743","""carboxyl- or carbamoyltransferase activity""","1","0","0","1","1",""
"GO:0010340","GO:0010340","""carboxyl-O-methyltransferase activity""","1","0","0","1","1",""
"GO:0031406","GO:0031406","""carboxylic acid binding""","8","0","0","1","1",""
"GO:0046943","GO:0046943","""carboxylic acid transmembrane transporter activity""","3","0","0","1","1",""
"GO:0052689","GO:0052689","""carboxylic ester hydrolase activity""","14","0","0","1","1",""
"GO:0004180","GO:0004180","""carboxypeptidase activity""","3","0","0","1","1",""
"GO:0140312","GO:0140312","""cargo adaptor activity""","6","0","0","1","1",""
"GO:0038024","GO:0038024","""cargo receptor activity""","2","0","0","1","1",""
"GO:0030735","GO:0030735","""carnosine N-methyltransferase activity""","1","0","0","1","1",""
"GO:0004096","GO:0004096","""catalase activity""","2","1","50","0.0447782817125375","1","8617104"
"GO:0140097","GO:0140097","""catalytic activity, acting on DNA""","59","0","0","1","1",""
"GO:0140098","GO:0140098","""catalytic activity, acting on RNA""","117","0","0","1","1",""
"GO:0140103","GO:0140103","""catalytic activity, acting on a glycoprotein""","6","0","0","1","1",""
"GO:0140640","GO:0140640","""catalytic activity, acting on a nucleic acid""","184","0","0","1","1",""
"GO:0140096","GO:0140096","""catalytic activity, acting on a protein""","505","9","1.78","0.818175867523473","1","8615885,8616614,8617905,8623300,8623560,8624257,8625237,8626987,8629148"
"GO:0140102","GO:0140102","""catalytic activity, acting on a rRNA""","3","0","0","1","1",""
"GO:0140101","GO:0140101","""catalytic activity, acting on a tRNA""","56","0","0","1","1",""
"GO:0003824","GO:0003824","""catalytic activity""","1637","45","2.75","0.0789100441377379","1","8615885,8616467,8616614,8617104,8617212,8617301,8617905,8618075,8618840,8619881,8619960,8620128,8620200,8620371,8620966,8621274,8621425,8621703,8622007,8622055,8622126,8622433,8622462,8622478,8623081,8623104,8623300,8623560,8623713,8623745,8624257,8625237,8625513,8625736,8625746,8626020,8626044,8626098,8626987,8627397,8628017,8628562,8629148,8629399,8629470"
