"","pathway","description","genes_in_pathway","matches","%_match","pValue","adj.pValue","overlap"
"GO:0030276","GO:0030276","""clathrin binding""","11","1","9.09","0.309234969695243","1","8627033"
"GO:0032051","GO:0032051","""clathrin light chain binding""","1","0","0","1","1",""
"GO:0031419","GO:0031419","""cobalamin binding""","1","0","0","1","1",""
"GO:0050897","GO:0050897","""cobalt ion binding""","2","0","0","1","1",""
"GO:0015228","GO:0015228","""coenzyme A transmembrane transporter activity""","2","0","0","1","1",""
"GO:0016531","GO:0016531","""copper chaperone activity""","2","0","0","1","1",""
"GO:0005507","GO:0005507","""copper ion binding""","2","0","0","1","1",""
"GO:0005375","GO:0005375","""copper ion transmembrane transporter activity""","1","0","0","1","1",""
"GO:0032767","GO:0032767","""copper-dependent protein binding""","1","0","0","1","1",""
"GO:0001046","GO:0001046","""core promoter sequence-specific DNA binding""","1","0","0","1","1",""
"GO:0008821","GO:0008821","""crossover junction endodeoxyribonuclease activity""","1","0","0","1","1",""
"GO:0120092","GO:0120092","""crotonyl-CoA hydratase activity""","1","0","0","1","1",""
"GO:0097602","GO:0097602","""cullin family protein binding""","3","0","0","1","1",""
"GO:0010853","GO:0010853","""cyclase activator activity""","4","0","0","1","1",""
"GO:0009975","GO:0009975","""cyclase activity""","4","0","0","1","1",""
"GO:0010851","GO:0010851","""cyclase regulator activity""","4","0","0","1","1",""
"GO:0030551","GO:0030551","""cyclic nucleotide binding""","19","0","0","1","1",""
"GO:0004690","GO:0004690","""cyclic nucleotide-dependent protein kinase activity""","4","0","0","1","1",""
"GO:0061799","GO:0061799","""cyclic pyranopterin monophosphate synthase activity""","1","0","0","1","1",""
"GO:0004112","GO:0004112","""cyclic-nucleotide phosphodiesterase activity""","6","0","0","1","1",""
"GO:0097472","GO:0097472","""cyclin-dependent protein kinase activity""","10","1","10","0.285589130306047","1","8624005"
"GO:0061575","GO:0061575","""cyclin-dependent protein serine/threonine kinase activator activity""","2","0","0","1","1",""
"GO:0004693","GO:0004693","""cyclin-dependent protein serine/threonine kinase activity""","10","1","10","0.285589130306047","1","8624005"
"GO:0016538","GO:0016538","""cyclin-dependent protein serine/threonine kinase regulator activity""","6","0","0","1","1",""
"GO:0016882","GO:0016882","""cyclo-ligase activity""","1","0","0","1","1",""
"GO:0019238","GO:0019238","""cyclohydrolase activity""","2","0","0","1","1",""
"GO:0016018","GO:0016018","""cyclosporin A binding""","1","0","0","1","1",""
"GO:0004122","GO:0004122","""cystathionine beta-synthase activity""","1","0","0","1","1",""
"GO:0004124","GO:0004124","""cysteine synthase activity""","1","0","0","1","1",""
"GO:0004843","GO:0004843","""cysteine-type deubiquitinase activity""","8","1","12.5","0.235853476279306","1","8623358"
"GO:0004197","GO:0004197","""cysteine-type endopeptidase activity""","2","0","0","1","1",""
"GO:0004869","GO:0004869","""cysteine-type endopeptidase inhibitor activity""","3","0","0","1","1",""
"GO:0008234","GO:0008234","""cysteine-type peptidase activity""","25","1","4","0.56903416244261","1","8623358"
"GO:0004126","GO:0004126","""cytidine deaminase activity""","1","0","0","1","1",""
"GO:0004127","GO:0004127","""cytidylate kinase activity""","1","0","0","1","1",""
"GO:0008093","GO:0008093","""cytoskeletal anchor activity""","1","0","0","1","1",""
"GO:0140660","GO:0140660","""cytoskeletal motor activator activity""","1","0","0","1","1",""
"GO:0003774","GO:0003774","""cytoskeletal motor activity""","30","0","0","1","1",""
"GO:0140659","GO:0140659","""cytoskeletal motor regulator activity""","1","0","0","1","1",""
"GO:0008092","GO:0008092","""cytoskeletal protein binding""","171","3","1.75","0.926552584215949","1","8617398,8619591,8626732"
"GO:0106006","GO:0106006","""cytoskeletal protein-membrane anchor activity""","1","0","0","1","1",""
"GO:0036431","GO:0036431","""dCMP kinase activity""","1","0","0","1","1",""
"GO:0035870","GO:0035870","""dITP diphosphatase activity""","1","0","0","1","1",""
"GO:0008460","GO:0008460","""dTDP-glucose 4,6-dehydratase activity""","1","0","0","1","1",""
"GO:0004170","GO:0004170","""dUTP diphosphatase activity""","1","0","0","1","1",""
"GO:0003684","GO:0003684","""damaged DNA binding""","5","0","0","1","1",""
"GO:0019784","GO:0019784","""deNEDDylase activity""","1","0","0","1","1",""
"GO:0019213","GO:0019213","""deacetylase activity""","6","0","0","1","1",""
"GO:0019239","GO:0019239","""deaminase activity""","6","0","0","1","1",""
"GO:0097506","GO:0097506","""deaminated base DNA N-glycosylase activity""","2","0","0","1","1",""
"GO:0110050","GO:0110050","""deaminated glutathione amidase activity""","1","0","0","1","1",""
"GO:0051750","GO:0051750","""delta(3,5)-delta(2,4)-dienoyl-CoA isomerase activity""","1","0","0","1","1",""
"GO:0050613","GO:0050613","""delta14-sterol reductase activity""","1","0","0","1","1",""
"GO:0004136","GO:0004136","""deoxyadenosine kinase activity""","1","0","0","1","1",""
"GO:0047844","GO:0047844","""deoxycytidine deaminase activity""","1","0","0","1","1",""
"GO:0004138","GO:0004138","""deoxyguanosine kinase activity""","1","0","0","1","1",""
"GO:0019135","GO:0019135","""deoxyhypusine monooxygenase activity""","1","0","0","1","1",""
"GO:0019136","GO:0019136","""deoxynucleoside kinase activity""","3","0","0","1","1",""
"GO:0106375","GO:0106375","""deoxynucleoside triphosphate hydrolase activity""","1","0","0","1","1",""
"GO:0004531","GO:0004531","""deoxyribonuclease II activity""","3","0","0","1","1",""
"GO:0008833","GO:0008833","""deoxyribonuclease IV (phage-T4-induced) activity""","1","0","0","1","1",""
"GO:0004536","GO:0004536","""deoxyribonuclease activity""","12","0","0","1","1",""
"GO:0101005","GO:0101005","""deubiquitinase activity""","10","1","10","0.285589130306047","1","8623358"
"GO:0102866","GO:0102866","""di-homo-gamma-linolenate delta5 desaturase activity""","1","0","0","1","1",""
"GO:0004144","GO:0004144","""diacylglycerol O-acyltransferase activity""","2","0","0","1","1",""
"GO:0019992","GO:0019992","""diacylglycerol binding""","2","0","0","1","1",""
"GO:0004143","GO:0004143","""diacylglycerol kinase activity""","1","0","0","1","1",""
"GO:0008837","GO:0008837","""diaminopimelate epimerase activity""","1","0","0","1","1",""
"GO:0005310","GO:0005310","""dicarboxylic acid transmembrane transporter activity""","3","0","0","1","1",""
"GO:0004742","GO:0004742","""dihydrolipoyllysine-residue acetyltransferase activity""","1","0","0","1","1",""
"GO:0004149","GO:0004149","""dihydrolipoyllysine-residue succinyltransferase activity""","1","0","0","1","1",""
"GO:0004150","GO:0004150","""dihydroneopterin aldolase activity""","1","0","0","1","1",""
"GO:0004151","GO:0004151","""dihydroorotase activity""","1","0","0","1","1",""
"GO:0004152","GO:0004152","""dihydroorotate dehydrogenase activity""","1","0","0","1","1",""
"GO:0004156","GO:0004156","""dihydropteroate synthase activity""","1","0","0","1","1",""
"GO:0004157","GO:0004157","""dihydropyrimidinase activity""","1","0","0","1","1",""
"GO:0017113","GO:0017113","""dihydropyrimidine dehydrogenase (NADP+) activity""","1","0","0","1","1",""
"GO:0106413","GO:0106413","""dihydrouridine synthase activity""","1","0","0","1","1",""
"GO:0004161","GO:0004161","""dimethylallyltranstransferase activity""","4","0","0","1","1",""
"GO:0016805","GO:0016805","""dipeptidase activity""","1","0","0","1","1",""
"GO:0008239","GO:0008239","""dipeptidyl-peptidase activity""","1","0","0","1","1",""
"GO:0004163","GO:0004163","""diphosphomevalonate decarboxylase activity""","1","0","0","1","1",""
"GO:0016778","GO:0016778","""diphosphotransferase activity""","5","0","0","1","1",""
"GO:0061685","GO:0061685","""diphthine methylesterase activity""","1","0","0","1","1",""
"GO:0004164","GO:0004164","""diphthine synthase activity""","1","0","0","1","1",""
"GO:0052925","GO:0052925","""dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity""","1","0","0","1","1",""
"GO:0052926","GO:0052926","""dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity""","1","0","0","1","1",""
"GO:0052918","GO:0052918","""dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity""","1","0","0","1","1",""
"GO:0042283","GO:0042283","""dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity""","1","0","0","1","1",""
"GO:0106073","GO:0106073","""dolichyl pyrophosphate Glc2Man9GlcNAc2 alpha-1,2-glucosyltransferase activity""","1","0","0","1","1",""
"GO:0042281","GO:0042281","""dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity""","1","0","0","1","1",""
"GO:0052917","GO:0052917","""dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol alpha-1,6-mannosyltransferase""","1","0","0","1","1",""
"GO:0004579","GO:0004579","""dolichyl-diphosphooligosaccharide-protein glycotransferase activity""","2","0","0","1","1",""
"GO:0003690","GO:0003690","""double-stranded DNA binding""","25","0","0","1","1",""
"GO:0036121","GO:0036121","""double-stranded DNA helicase activity""","1","0","0","1","1",""
"GO:0032296","GO:0032296","""double-stranded RNA-specific ribonuclease activity""","1","0","0","1","1",""
"GO:0034452","GO:0034452","""dynactin binding""","1","0","0","1","1",""
"GO:0070840","GO:0070840","""dynein complex binding""","3","0","0","1","1",""
"GO:0045504","GO:0045504","""dynein heavy chain binding""","2","0","0","1","1",""
"GO:0045505","GO:0045505","""dynein intermediate chain binding""","2","0","0","1","1",""
"GO:0016889","GO:0016889","""endodeoxyribonuclease activity, producing 3'-phosphomonoesters""","5","0","0","1","1",""
"GO:0016888","GO:0016888","""endodeoxyribonuclease activity, producing 5'-phosphomonoesters""","2","0","0","1","1",""
"GO:0004520","GO:0004520","""endodeoxyribonuclease activity""","10","0","0","1","1",""
"GO:0016894","GO:0016894","""endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters""","5","0","0","1","1",""
"GO:0016893","GO:0016893","""endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters""","8","0","0","1","1",""
"GO:0004519","GO:0004519","""endonuclease activity""","30","0","0","1","1",""
"GO:0061133","GO:0061133","""endopeptidase activator activity""","1","0","0","1","1",""
"GO:0004175","GO:0004175","""endopeptidase activity""","32","1","3.12","0.659724231887376","1","8626796"
"GO:0004866","GO:0004866","""endopeptidase inhibitor activity""","5","0","0","1","1",""
"GO:0061135","GO:0061135","""endopeptidase regulator activity""","6","0","0","1","1",""
"GO:0030942","GO:0030942","""endoplasmic reticulum signal peptide binding""","2","0","0","1","1",""
"GO:0016891","GO:0016891","""endoribonuclease activity, producing 5'-phosphomonoesters""","6","0","0","1","1",""
"GO:0004521","GO:0004521","""endoribonuclease activity""","15","0","0","1","1",""
"GO:0004300","GO:0004300","""enoyl-CoA hydratase activity""","2","0","0","1","1",""
"GO:0008047","GO:0008047","""enzyme activator activity""","84","0","0","1","1",""
"GO:0019899","GO:0019899","""enzyme binding""","72","3","4.17","0.427084293391124","1","8615885,8617276,8617382"
"GO:0004857","GO:0004857","""enzyme inhibitor activity""","14","1","7.14","0.375599072319575","1","8617276"
"GO:0030234","GO:0030234","""enzyme regulator activity""","165","1","0.61","0.996364450619677","1","8617276"
"GO:0004301","GO:0004301","""epoxide hydrolase activity""","1","0","0","1","1",""
"GO:0051506","GO:0051506","""ergosterol UDP-glucosyltransferase activity""","1","0","0","1","1",""
"GO:0004305","GO:0004305","""ethanolamine kinase activity""","2","0","0","1","1",""
"GO:0004306","GO:0004306","""ethanolamine-phosphate cytidylyltransferase activity""","1","0","0","1","1",""
"GO:0016803","GO:0016803","""ether hydrolase activity""","1","0","0","1","1",""
"GO:0008190","GO:0008190","""eukaryotic initiation factor 4E binding""","1","0","0","1","1",""
"GO:0004694","GO:0004694","""eukaryotic translation initiation factor 2alpha kinase activity""","3","0","0","1","1",""
"GO:0016895","GO:0016895","""exodeoxyribonuclease activity, producing 5'-phosphomonoesters""","2","0","0","1","1",""
"GO:0004529","GO:0004529","""exodeoxyribonuclease activity""","2","0","0","1","1",""
"GO:0004527","GO:0004527","""exonuclease activity""","13","1","7.69","0.35421480081506","1","8621318"
"GO:0004310","GO:0004310","""farnesyl-diphosphate farnesyltransferase activity""","1","0","0","1","1",""
"GO:0004311","GO:0004311","""farnesyltranstransferase activity""","3","0","0","1","1",""
"GO:0005504","GO:0005504","""fatty acid binding""","3","0","0","1","1",""
"GO:0015645","GO:0015645","""fatty acid ligase activity""","2","0","0","1","1",""
"GO:0004312","GO:0004312","""fatty acid synthase activity""","40","1","2.5","0.740329417921391","1","8618269"
"GO:0008199","GO:0008199","""ferric iron binding""","1","0","0","1","1",""
"GO:0004325","GO:0004325","""ferrochelatase activity""","1","0","0","1","1",""
"GO:0015093","GO:0015093","""ferrous iron transmembrane transporter activity""","1","0","0","1","1",""
"GO:0004322","GO:0004322","""ferroxidase activity""","1","0","0","1","1",""
"GO:0031005","GO:0031005","""filamin binding""","1","0","0","1","1",""
"GO:0048256","GO:0048256","""flap endonuclease activity""","1","0","0","1","1",""
"GO:0005542","GO:0005542","""folic acid binding""","2","0","0","1","1",""
"GO:0030412","GO:0030412","""formimidoyltetrahydrofolate cyclodeaminase activity""","1","0","0","1","1",""
"GO:0015928","GO:0015928","""fucosidase activity""","1","0","0","1","1",""
"GO:0004381","GO:0004381","""fucosylgalactoside 3-alpha-galactosyltransferase activity""","1","0","0","1","1",""
"GO:0004333","GO:0004333","""fumarate hydratase activity""","1","0","0","1","1",""
"GO:0015138","GO:0015138","""fumarate transmembrane transporter activity""","1","0","0","1","1",""
"GO:0004334","GO:0004334","""fumarylacetoacetase activity""","1","0","0","1","1",""
"GO:0004335","GO:0004335","""galactokinase activity""","1","0","0","1","1",""
"GO:0015925","GO:0015925","""galactosidase activity""","3","0","0","1","1",""
"GO:0008107","GO:0008107","""galactoside 2-alpha-L-fucosyltransferase activity""","1","0","0","1","1",""
"GO:0016936","GO:0016936","""galactoside binding""","1","0","0","1","1",""
"GO:0008378","GO:0008378","""galactosyltransferase activity""","2","0","0","1","1",""
"GO:0008488","GO:0008488","""gamma-glutamyl carboxylase activity""","1","0","0","1","1",""
"GO:0034722","GO:0034722","""gamma-glutamyl-peptidase activity""","2","0","0","1","1",""
"GO:0043015","GO:0043015","""gamma-tubulin binding""","2","0","0","1","1",""
"GO:0022836","GO:0022836","""gated channel activity""","16","1","6.25","0.416275929521118","1","8629076"
"GO:0140223","GO:0140223","""general transcription initiation factor activity""","1","0","0","1","1",""
"GO:0140296","GO:0140296","""general transcription initiation factor binding""","3","0","0","1","1",""
"GO:0004337","GO:0004337","""geranyltranstransferase activity""","4","0","0","1","1",""
"GO:0033919","GO:0033919","""glucan 1,3-alpha-glucosidase activity""","1","0","0","1","1",""
"GO:0008873","GO:0008873","""gluconate 2-dehydrogenase activity""","1","0","0","1","1",""
"GO:0008875","GO:0008875","""gluconate dehydrogenase activity""","1","0","0","1","1",""
"GO:0046316","GO:0046316","""gluconokinase activity""","1","0","0","1","1",""
"GO:0004343","GO:0004343","""glucosamine 6-phosphate N-acetyltransferase activity""","2","0","0","1","1",""
"GO:0004342","GO:0004342","""glucosamine-6-phosphate deaminase activity""","1","0","0","1","1",""
"GO:0004345","GO:0004345","""glucose-6-phosphate dehydrogenase activity""","1","0","0","1","1",""
"GO:0004347","GO:0004347","""glucose-6-phosphate isomerase activity""","1","0","0","1","1",""
"GO:0015926","GO:0015926","""glucosidase activity""","2","0","0","1","1",""
"GO:0046527","GO:0046527","""glucosyltransferase activity""","9","0","0","1","1",""
"GO:0004358","GO:0004358","""glutamate N-acetyltransferase activity""","1","0","0","1","1",""
"GO:0016595","GO:0016595","""glutamate binding""","1","0","0","1","1",""
"GO:0004352","GO:0004352","""glutamate dehydrogenase (NAD+) activity""","1","0","0","1","1",""
"GO:0004353","GO:0004353","""glutamate dehydrogenase [NAD(P)+] activity""","1","0","0","1","1",""
"GO:0030409","GO:0030409","""glutamate formimidoyltransferase activity""","1","0","0","1","1",""
"GO:0008066","GO:0008066","""glutamate receptor activity""","1","0","0","1","1",""
"GO:0004356","GO:0004356","""glutamate-ammonia ligase activity""","3","0","0","1","1",""
"GO:0004357","GO:0004357","""glutamate-cysteine ligase activity""","1","0","0","1","1",""
"GO:0004359","GO:0004359","""glutaminase activity""","1","0","0","1","1",""
"GO:0004819","GO:0004819","""glutamine-tRNA ligase activity""","1","0","0","1","1",""
"GO:0016603","GO:0016603","""glutaminyl-peptide cyclotransferase activity""","1","0","0","1","1",""
"GO:0050567","GO:0050567","""glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity""","1","0","0","1","1",""
"GO:0015038","GO:0015038","""glutathione disulfide oxidoreductase activity""","1","0","0","1","1",""
"GO:0004362","GO:0004362","""glutathione-disulfide reductase (NADPH) activity""","1","0","0","1","1",""
"GO:0043795","GO:0043795","""glyceraldehyde oxidoreductase activity""","1","0","0","1","1",""
"GO:0043891","GO:0043891","""glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity""","1","0","0","1","1",""
"GO:0043878","GO:0043878","""glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity""","1","0","0","1","1",""
"GO:0004365","GO:0004365","""glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity""","1","0","0","1","1",""
"GO:0004371","GO:0004371","""glycerone kinase activity""","1","0","0","1","1",""
"GO:0004375","GO:0004375","""glycine dehydrogenase (decarboxylating) activity""","1","0","0","1","1",""
"GO:0004820","GO:0004820","""glycine-tRNA ligase activity""","1","0","0","1","1",""
"GO:0004373","GO:0004373","""glycogen (starch) synthase activity""","1","0","0","1","1",""
"GO:0004376","GO:0004376","""glycolipid mannosyltransferase activity""","2","0","0","1","1",""
"GO:0016263","GO:0016263","""glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity""","1","0","0","1","1",""
"GO:0004621","GO:0004621","""glycosylphosphatidylinositol phospholipase D activity""","1","0","0","1","1",""
"GO:0008083","GO:0008083","""growth factor activity""","1","0","0","1","1",""
"GO:0008892","GO:0008892","""guanine deaminase activity""","1","0","0","1","1",""
"GO:0052657","GO:0052657","""guanine phosphoribosyltransferase activity""","1","0","0","1","1",""
"GO:0005085","GO:0005085","""guanyl-nucleotide exchange factor activity""","49","0","0","1","1",""
"GO:0030250","GO:0030250","""guanylate cyclase activator activity""","4","0","0","1","1",""
"GO:0004383","GO:0004383","""guanylate cyclase activity""","1","0","0","1","1",""
"GO:0030249","GO:0030249","""guanylate cyclase regulator activity""","4","0","0","1","1",""
"GO:0070568","GO:0070568","""guanylyltransferase activity""","1","0","0","1","1",""
"GO:0140906","GO:0140906","""halogenase activity""","1","0","0","1","1",""
"GO:0140905","GO:0140905","""haloperoxidase activity""","1","0","0","1","1",""
"GO:0031072","GO:0031072","""heat shock protein binding""","4","0","0","1","1",""
"GO:0004395","GO:0004395","""hexaprenyldihydroxybenzoate methyltransferase activity""","1","0","0","1","1",""
"GO:0015929","GO:0015929","""hexosaminidase activity""","1","0","0","1","1",""
"GO:0004397","GO:0004397","""histidine ammonia-lyase activity""","2","0","0","1","1",""
"GO:0009927","GO:0009927","""histidine phosphotransfer kinase activity""","2","0","0","1","1",""
"GO:0010484","GO:0010484","""histone H3 acetyltransferase activity""","1","0","0","1","1",""
"GO:0044016","GO:0044016","""histone H3K4 acetyltransferase activity""","1","0","0","1","1",""
"GO:0042800","GO:0042800","""histone H3K4 methyltransferase activity""","1","0","0","1","1",""
"GO:0031151","GO:0031151","""histone H3K79 methyltransferase activity""","1","0","0","1","1",""
"GO:0140592","GO:0140592","""histone H3R8 methyltransferase activity""","1","0","0","1","1",""
"GO:0004402","GO:0004402","""histone acetyltransferase activity""","6","0","0","1","1",""
"GO:0008469","GO:0008469","""histone arginine N-methyltransferase activity""","2","0","0","1","1",""
"GO:0042393","GO:0042393","""histone binding""","7","0","0","1","1",""
"GO:0018024","GO:0018024","""histone lysine N-methyltransferase activity""","2","0","0","1","1",""
"GO:0042054","GO:0042054","""histone methyltransferase activity""","5","0","0","1","1",""
"GO:0004408","GO:0004408","""holocytochrome-c synthase activity""","1","0","0","1","1",""
"GO:0016836","GO:0016836","""hydro-lyase activity""","19","0","0","1","1",""
"GO:0016812","GO:0016812","""hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides""","6","0","0","1","1",""
"GO:0016814","GO:0016814","""hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines""","7","0","0","1","1",""
"GO:0016813","GO:0016813","""hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines""","1","0","0","1","1",""
"GO:0046508","GO:0046508","""hydrolase activity, acting on carbon-sulfur bonds""","1","0","0","1","1",""
"GO:0016801","GO:0016801","""hydrolase activity, acting on ether bonds""","1","0","0","1","1",""
"GO:0016798","GO:0016798","""hydrolase activity, acting on glycosyl bonds""","50","3","6","0.228304381337367","1","8625736,8625746,8628562"
"GO:0016799","GO:0016799","""hydrolase activity, hydrolyzing N-glycosyl compounds""","7","0","0","1","1",""
"GO:0047988","GO:0047988","""hydroxyacid-oxoacid transhydrogenase activity""","1","0","0","1","1",""
"GO:0004418","GO:0004418","""hydroxymethylbilane synthase activity""","1","0","0","1","1",""
"GO:0004419","GO:0004419","""hydroxymethylglutaryl-CoA lyase activity""","1","0","0","1","1",""
"GO:0004420","GO:0004420","""hydroxymethylglutaryl-CoA reductase (NADPH) activity""","2","0","0","1","1",""
"GO:0004421","GO:0004421","""hydroxymethylglutaryl-CoA synthase activity""","1","0","0","1","1",""
"GO:0004422","GO:0004422","""hypoxanthine phosphoribosyltransferase activity""","1","0","0","1","1",""
"GO:0042802","GO:0042802","""identical protein binding""","40","1","2.5","0.740329417921391","1","8623999"
"GO:0050480","GO:0050480","""imidazolonepropionase activity""","1","0","0","1","1",""
"GO:0015103","GO:0015103","""inorganic anion transmembrane transporter activity""","9","1","11.11","0.261137736255359","1","8629076"
"GO:0004427","GO:0004427","""inorganic diphosphate phosphatase activity""","1","0","0","1","1",""
"GO:0005315","GO:0005315","""inorganic phosphate transmembrane transporter activity""","2","0","0","1","1",""
"GO:0070679","GO:0070679","""inositol 1,4,5 trisphosphate binding""","1","0","0","1","1",""
"GO:0005220","GO:0005220","""inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity""","1","0","0","1","1",""
"GO:0052826","GO:0052826","""inositol hexakisphosphate 2-phosphatase activity""","1","0","0","1","1",""
"GO:0000822","GO:0000822","""inositol hexakisphosphate binding""","3","0","0","1","1",""
"GO:0008934","GO:0008934","""inositol monophosphate 1-phosphatase activity""","1","0","0","1","1",""
"GO:0052832","GO:0052832","""inositol monophosphate 3-phosphatase activity""","1","0","0","1","1",""
"GO:0052833","GO:0052833","""inositol monophosphate 4-phosphatase activity""","1","0","0","1","1",""
"GO:0052834","GO:0052834","""inositol monophosphate phosphatase activity""","1","0","0","1","1",""
"GO:0050113","GO:0050113","""inositol oxygenase activity""","1","0","0","1","1",""
"GO:0052743","GO:0052743","""inositol tetrakisphosphate phosphatase activity""","1","0","0","1","1",""
"GO:0046030","GO:0046030","""inositol trisphosphate phosphatase activity""","3","0","0","1","1",""
"GO:0051717","GO:0051717","""inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity""","1","0","0","1","1",""
"GO:0004512","GO:0004512","""inositol-3-phosphate synthase activity""","1","0","0","1","1",""
"GO:0004446","GO:0004446","""inositol-hexakisphosphate phosphatase activity""","1","0","0","1","1",""
"GO:0004445","GO:0004445","""inositol-polyphosphate 5-phosphatase activity""","3","0","0","1","1",""
"GO:0005217","GO:0005217","""intracellular ligand-gated ion channel activity""","6","0","0","1","1",""
"GO:0016872","GO:0016872","""intramolecular lyase activity""","1","0","0","1","1",""
"GO:0016861","GO:0016861","""intramolecular oxidoreductase activity, interconverting aldoses and ketoses""","5","0","0","1","1",""
"GO:0016863","GO:0016863","""intramolecular oxidoreductase activity, transposing C=C bonds""","4","0","0","1","1",""
"GO:0016860","GO:0016860","""intramolecular oxidoreductase activity""","16","1","6.25","0.416275929521118","1","8626018"
"GO:0004447","GO:0004447","""iodide peroxidase activity""","1","0","0","1","1",""
"GO:0022839","GO:0022839","""ion gated channel activity""","2","0","0","1","1",""
"GO:0102035","GO:0102035","""isobutyryl-CoA:FAD oxidoreductase activity""","1","0","0","1","1",""
"GO:0004450","GO:0004450","""isocitrate dehydrogenase (NADP+) activity""","2","0","0","1","1",""
"GO:0004822","GO:0004822","""isoleucine-tRNA ligase activity""","2","0","0","1","1",""
"GO:0004452","GO:0004452","""isopentenyl-diphosphate delta-isomerase activity""","1","0","0","1","1",""
"GO:0008470","GO:0008470","""isovaleryl-CoA dehydrogenase activity""","1","0","0","1","1",""
"GO:0019209","GO:0019209","""kinase activator activity""","12","0","0","1","1",""
"GO:0016301","GO:0016301","""kinase activity""","330","9","2.73","0.77081372885972","1","8615885,8619591,8620547,8621459,8624005,8626225,8626784,8627225,8628843"
"GO:0019900","GO:0019900","""kinase binding""","16","1","6.25","0.416275929521118","1","8617276"
"GO:0019207","GO:0019207","""kinase regulator activity""","42","1","2.38","0.757312333070874","1","8617276"
"GO:0043515","GO:0043515","""kinetochore binding""","1","0","0","1","1",""
"GO:0004457","GO:0004457","""lactate dehydrogenase activity""","1","0","0","1","1",""
"GO:0140825","GO:0140825","""lactoperoxidase activity""","1","0","0","1","1",""
"GO:0004462","GO:0004462","""lactoylglutathione lyase activity""","1","0","0","1","1",""
"GO:0004823","GO:0004823","""leucine-tRNA ligase activity""","2","0","0","1","1",""
"GO:0099604","GO:0099604","""ligand-gated calcium channel activity""","6","0","0","1","1",""
"GO:0099094","GO:0099094","""ligand-gated cation channel activity""","6","0","0","1","1",""
"GO:0022834","GO:0022834","""ligand-gated channel activity""","6","0","0","1","1",""
"GO:0015276","GO:0015276","""ligand-gated ion channel activity""","6","0","0","1","1",""
"GO:0016885","GO:0016885","""ligase activity, forming carbon-carbon bonds""","3","0","0","1","1",""
"GO:0016298","GO:0016298","""lipase activity""","20","1","5","0.489884713133526","1","8619779"
"GO:0001727","GO:0001727","""lipid kinase activity""","2","0","0","1","1",""
"GO:0042577","GO:0042577","""lipid phosphatase activity""","1","0","0","1","1",""
"GO:0120013","GO:0120013","""lipid transfer activity""","3","0","0","1","1",""
"GO:0005319","GO:0005319","""lipid transporter activity""","6","0","0","1","1",""
"GO:1990458","GO:1990458","""lipooligosaccharide binding""","1","0","0","1","1",""
"GO:0031403","GO:0031403","""lithium ion binding""","1","0","0","1","1",""
"GO:0005324","GO:0005324","""long-chain fatty acid transporter activity""","1","0","0","1","1",""
"GO:0004467","GO:0004467","""long-chain fatty acid-CoA ligase activity""","2","0","0","1","1",""
"GO:0016278","GO:0016278","""lysine N-methyltransferase activity""","3","0","0","1","1",""
"GO:0004824","GO:0004824","""lysine-tRNA ligase activity""","2","0","0","1","1",""
"GO:0003796","GO:0003796","""lysozyme activity""","13","0","0","1","1",""
"GO:0050072","GO:0050072","""m7G(5')pppN diphosphatase activity""","1","0","0","1","1",""
"GO:0004483","GO:0004483","""mRNA (nucleoside-2'-O-)-methyltransferase activity""","1","0","0","1","1",""
"GO:0035925","GO:0035925","""mRNA 3'-UTR AU-rich region binding""","1","0","0","1","1",""
"GO:0003730","GO:0003730","""mRNA 3'-UTR binding""","2","0","0","1","1",""
"GO:0003729","GO:0003729","""mRNA binding""","10","1","10","0.285589130306047","1","8616791"
"GO:0098808","GO:0098808","""mRNA cap binding""","1","0","0","1","1",""
"GO:0008174","GO:0008174","""mRNA methyltransferase activity""","1","0","0","1","1",""
"GO:0015095","GO:0015095","""magnesium ion transmembrane transporter activity""","1","0","0","1","1",""
"GO:0004471","GO:0004471","""malate dehydrogenase (decarboxylating) (NAD+) activity""","1","0","0","1","1",""
