"row_IDs","X","b_0","b_1","b_2","b_3","d_0","d_1","d_2","d_3","AveExpr","F","P.Value","adj.P.Val","Regulation"
"DDB_G0267180","DDB_G0267180",1.09236124171577e-05,6.61587888730734e-05,4.23088684388652e-05,2.31714695825243e-05,-4.9181466330886e-06,-8.04010822701012e-05,-9.09458660440362e-06,1.75293108918762e-06,2.55202107050732e-05,3.42518076771765,0.0209175113496628,0.0744672765827568,"Upregulated"
"DDB_G0267182","DDB_G0267182",1.4429862595355e-05,7.01762230826925e-05,6.8171520236776e-05,4.34345837767807e-05,-9.91643376106371e-06,-6.36740997260523e-05,-3.24747754266592e-05,-2.48990021503377e-05,3.32271053981209e-05,5.80467212293809,0.00151374382346754,0.0106912325329266,"Upregulated"
"DDB_G0267184","DDB_G0267184",9.44782358177658e-06,2.32303168001446e-05,2.54548282675136e-05,7.15253868713972e-06,-6.02988440425016e-06,-3.22736103167139e-05,2.50666379646509e-05,4.48308073157479e-05,2.1233301890567e-05,0.75208827724056,0.56490964722978,0.666439581987598,"Upregulated"
"DDB_G0267186","DDB_G0267186",7.13233817117457e-06,6.38623475995704e-06,3.51944169481256e-05,6.92078471937736e-07,-1.56354420638173e-07,-3.07958284115739e-06,-2.49517931430133e-05,3.00211087200183e-06,1.56549912759959e-05,0.613710371235465,0.656220470117298,0.750150066820362,"Upregulated"
"DDB_G0267188","DDB_G0267188",7.9700152717297e-06,2.26109057404163e-05,2.99987681151315e-05,6.61350487809528e-06,-2.8355002677107e-06,-2.22329485625e-05,-7.36492498930871e-06,2.46062780809867e-06,1.73919677612451e-05,0.699499817137786,0.598685320898704,0.697053188620804,"Upregulated"
"DDB_G0267190","DDB_G0267190",8.04245592278008e-06,6.11074540890733e-06,1.40439327008072e-05,-2.4132795080857e-06,-4.93371698268426e-06,-3.60602597314532e-05,4.84582113013066e-05,6.80252464356642e-05,1.80477651191894e-05,1.35916726805689,0.272706171421398,0.399466577735365,"Downregulated"
"DDB_G0267194","DDB_G0267194",8.48171073603271e-06,2.02249392696445e-05,9.22568924619889e-06,4.06624086155968e-06,-2.69702463337006e-05,-0.000342869897607612,0.0004942956649595,0.000574557523003702,7.09596784795164e-05,1.65706720985469,0.187377534824836,0.334815305330642,"Downregulated"
"DDB_G0267196","DDB_G0267196",6.45936589988502e-06,-3.21357757554016e-07,1.87988457065713e-05,-1.06195263306923e-06,-7.36923262619951e-06,-9.76474278704565e-05,0.000153391343547677,0.000186510361445056,3.16556598575832e-05,1.47926288379258,0.234555444340896,0.367702495482806,"Downregulated"
"DDB_G0267198","DDB_G0267198",7.55037929062086e-06,9.25283246712321e-06,1.07103905338122e-05,2.47522106348339e-07,-1.73324736880427e-06,-2.38383115019218e-06,-6.7155629696292e-06,1.9550232771321e-07,1.03032860350172e-05,0.211362375225956,0.929976723389307,0.973650494805952,"Upregulated"
"DDB_G0267202","DDB_G0267202",9.5559099177542e-06,1.76318822063151e-06,7.18900065750224e-06,-3.57477398132812e-06,-5.01688270573407e-06,-2.35086261456218e-05,3.27345411966447e-05,4.88077203122609e-05,1.44081260689125e-05,1.13680495056192,0.359115282947249,0.476467634124487,"Downregulated"
"DDB_G0267204","DDB_G0267204",7.69066361272391e-06,1.06035992735541e-05,1.08774066747912e-05,-6.18965901685358e-07,-5.86180122040764e-06,-6.17550667835883e-05,7.92062055766766e-05,0.000100739206129387,2.07898195092478e-05,1.52649137573895,0.221002541381844,0.356769704312395,"Downregulated"
"DDB_G0267206","DDB_G0267206",1.1591548193891e-05,6.08918770338419e-05,6.67196682131825e-05,3.83802526754247e-05,-5.42940251291385e-06,-8.50066285450547e-05,3.2171715586262e-06,4.3699951133218e-05,3.63792158416024e-05,1.23932438827534,0.316557433847774,0.438984284412536,"Upregulated"
"DDB_G0267208","DDB_G0267208",3.03299598613408e-05,0.000155046498239904,9.73740112956722e-05,9.31345990785633e-05,-2.93491557731538e-05,-0.000195712301058937,6.34926331775418e-06,3.94701347386821e-07,6.01419299598262e-05,2.75779432043152,0.0469648378442946,0.133208980581805,"Upregulated"
"DDB_G0267210","DDB_G0267210",1.75303102840846e-05,0.000116896832083075,0.000131339406900583,3.00040605404828e-05,-1.29807635596179e-05,-0.000125588648723062,-6.50527838531798e-05,9.61187086206845e-06,5.32769238832712e-05,8.49090982797284,0.000121306272957056,0.00177611216546483,"Upregulated"
"DDB_G0267212","DDB_G0267212",9.18407559554475e-06,7.2842179554459e-06,8.54040659712992e-06,-2.83977454406992e-06,-4.96519246149563e-06,-6.74891567587915e-06,4.24278100115885e-06,3.35199732851861e-06,1.09037867352474e-05,0.247159750439646,0.908994206639463,0.96099239155603,"Upregulated"
"DDB_G0267216","DDB_G0267216",9.66046128141112e-06,1.08744236479042e-05,8.65530681450639e-06,-3.62439430681136e-06,-3.64087453636428e-06,-1.17958635963442e-05,7.79808182311338e-07,3.40716821906785e-06,1.1600996397739e-05,0.369016697225592,0.828672481715498,0.90019084022046,"Upregulated"
"DDB_G0267218","DDB_G0267218",7.57520115233633e-06,1.89963968762232e-05,2.18113378516332e-05,-5.46899734455387e-06,-7.56019582310341e-05,-0.00114530225743107,0.00163398541720903,0.00199404621255577,0.000211467201791089,1.70738788908522,0.175807371709871,0.324437949478513,"Downregulated"
"DDB_G0267220","DDB_G0267220",1.07202420533403e-05,9.64940668955316e-06,4.14625512749599e-07,4.5546237739897e-07,-5.63502391258529e-06,-2.84470892975168e-05,3.97289086978993e-05,3.88498111429363e-05,1.48040713224717e-05,1.07104278239079,0.389034016744724,0.504984343565208,"Downregulated"
