row_IDs,X,b_0,b_1,b_2,b_3,d_0,d_1,d_2,d_3,AveExpr,F,P.Value,adj.P.Val,Regulation
DDB_G0276281,DDB_G0276281,6.08E-06,0.000682171,0.000249963,0.000112442,-1.16E-05,-0.000418904,-9.89E-05,-0.000123818,0.00011312,3.85154978,0.012700045,0.027846748,Downregulated
DDB_G0275293,DDB_G0275293,0.001380199,0.006198723,0.005317133,-0.000931987,-0.000165228,-0.003908757,-0.002208421,-0.001165195,0.00015105,3.851285901,0.012703925,0.027849134,Downregulated
DDB_G0282495,DDB_G0282495,2.28E-05,0.000801957,0.000640678,0.000717814,-9.27E-07,-0.000159128,-0.000375376,-0.000482582,0.001302047,3.851180502,0.012705476,0.027849134,Downregulated
DDB_G0271222,DDB_G0271222,0.000105676,0.000460125,0.000384151,1.52E-05,0.000479934,-0.000454405,-0.001220186,-8.86E-05,5.23E-05,3.850151357,0.012720623,0.027877572,Downregulated
DDB_G0293046,DDB_G0293046,0.006662992,-0.000673457,-0.003012707,-0.005305491,-0.003297376,-0.003097351,0.003029073,0.000925658,0.00021131,3.84996349,0.01272339,0.027878873,Downregulated
DDB_G0285115,DDB_G0285115,0.00040783,0.006325748,0.004768968,0.007833176,-0.000499883,-0.001449952,-0.00084126,-0.005982496,9.30E-05,3.848931183,0.012738607,0.027907448,Downregulated
DDB_G0286707,DDB_G0286707,0.000237855,0.001338436,0.0005699,0.000304081,-7.12E-05,-0.000651652,-3.35E-05,-0.000363572,0.00035286,3.848456358,0.012745612,0.027918027,Downregulated
DDB_G0286679,DDB_G0286679,1.56E-05,3.43E-07,5.04E-05,-2.35E-05,-8.78E-06,2.74E-06,-3.00E-05,1.21E-05,0.00028338,3.844176951,0.012808934,0.028051936,Downregulated
DDB_G0284139,DDB_G0284139,1.30E-05,9.56E-05,2.38E-05,4.21E-05,-7.60E-06,-6.92E-05,-4.63E-06,-4.33E-05,0.000315263,3.843845362,0.012813854,0.028057921,Downregulated
DDB_G0270234,DDB_G0270234,0.002935989,0.004669069,0.006132328,-0.004611317,-0.001468372,-0.002528249,-0.001836327,0.000803857,0.000600039,3.84223268,0.012837812,0.028105584,Downregulated
DDB_G0295755,DDB_G0295755,0.000648002,0.000954204,0.000782102,7.31E-05,-0.000107898,-0.000843688,-0.000346281,-0.000404355,0.009445528,3.84197814,0.012841598,0.028109074,Downregulated
DDB_G0267496,DDB_G0267496,0.000687707,-0.000522077,0.000631203,-0.00114866,-0.0003347,-6.43E-06,-0.000196436,0.000387278,0.000532054,3.840266501,0.012867086,0.02816006,Downregulated
DDB_G0272608,DDB_G0272608,2.60E-05,7.94E-05,0.000109067,-8.80E-06,-1.57E-05,-5.94E-05,-2.33E-05,-9.29E-06,0.0007937,3.839599104,0.012877038,0.028177034,Downregulated
DDB_G0349203,DDB_G0349203,0.001125371,0.015309026,0.011910361,0.025592576,-0.001118588,-0.001864101,-0.002194973,-0.016749175,3.25E-05,3.838972312,0.012886393,0.028192693,Downregulated
DDB_G0283939,DDB_G0283939,0.000531258,-0.000145979,-0.000787819,-0.00026012,-0.000311535,2.02E-05,0.000511147,0.000109095,0.000464152,3.837373138,0.012910292,0.028240163,Downregulated
DDB_G0276997,DDB_G0276997,0.000144658,9.55E-05,5.07E-05,-6.61E-05,-9.14E-05,-5.05E-05,1.33E-05,3.18E-07,0.000460403,3.834691856,0.012950468,0.028318992,Downregulated
DDB_G0289363,DDB_G0289363,0.000128211,0.000172706,1.45E-05,3.49E-06,-7.35E-05,-7.72E-05,2.74E-05,-2.27E-05,0.000207137,3.834673381,0.012950745,0.028318992,Upregulated
DDB_G0275359,DDB_G0275359,5.52E-05,2.87E-05,3.60E-05,-6.18E-05,-3.40E-05,-4.43E-05,1.69E-05,3.84E-06,0.011661119,3.833680602,0.012965655,0.028346762,Downregulated
DDB_G0288759,DDB_G0288759,0.000101212,0.000331267,0.000186495,-2.12E-05,-7.63E-05,-0.000160051,1.74E-05,-5.07E-05,0.004011222,3.833236598,0.012972328,0.028346858,Downregulated
DDB_G0270718,DDB_G0270718,5.09E-05,-5.34E-06,6.02E-05,-4.56E-05,-2.89E-05,-4.34E-06,-2.16E-05,1.47E-05,0.000324984,3.833308031,0.012971254,0.028346858,Downregulated
DDB_G0281015,DDB_G0281015,0.000150697,0.000437266,0.000199309,2.42E-05,-5.87E-05,-0.000173876,9.70E-05,-0.000112926,0.001182667,3.833243468,0.012972225,0.028346858,Downregulated
DDB_G0287705,DDB_G0287705,0.001076991,0.009596624,0.006663505,0.008062572,-0.000510615,-0.002727425,-0.002012543,-0.005483171,5.57E-05,3.831621039,0.012996642,0.028395151,Downregulated
DDB_G0283227,DDB_G0283227,0.001409572,0.00576695,0.005253093,-0.000240771,-0.000551053,-0.002862494,-0.001058913,-0.001038147,1.89E-05,3.829924033,0.013022234,0.028446219,Downregulated
