row_IDs,X,b_0,b_1,b_2,b_3,d_0,d_1,d_2,d_3,AveExpr,F,P.Value,adj.P.Val,Regulation
DDB_G0279591,DDB_G0279591,0.007356564,0.069828245,0.199565045,0.357412209,-0.007190651,-0.067483364,-0.199257111,-0.35657572,0.01374408,46.88377311,3.91E-12,5.34E-10,Downregulated
DDB_G0283959,DDB_G0283959,2.90E-05,5.32E-05,0.000964565,0.001427092,-6.92E-06,-5.45E-05,-0.000902226,-0.001427293,0.000386194,46.78587483,4.01E-12,5.42E-10,Downregulated
DDB_G0280085,DDB_G0280085,7.25E-05,0.00123016,0.001405121,0.002439724,-6.81E-05,-0.001097414,-0.001310255,-0.002403482,0.047113819,46.64168345,4.17E-12,5.51E-10,Downregulated
DDB_G0282305,DDB_G0282305,0.001343176,-0.001422123,0.005949432,0.007643693,-0.000142293,0.001693049,-0.006106394,-0.008207836,0.000222156,46.65281959,4.15E-12,5.51E-10,Downregulated
DDB_G0288723,DDB_G0288723,4.44E-06,-0.000396162,0.000997063,0.001273315,1.75E-05,0.000453038,-0.000974513,-0.001283448,0.002281634,46.18440069,4.70E-12,6.15E-10,Downregulated
DDB_G0277271,DDB_G0277271,4.39E-06,1.12E-05,0.000658834,0.000838121,9.88E-06,6.34E-05,-0.000599098,-0.000822689,0.000182141,45.90191709,5.07E-12,6.56E-10,Downregulated
DDB_G0276939,DDB_G0276939,0.011720856,0.12630172,0.219508051,0.417382341,-0.011471329,-0.12357153,-0.218746818,-0.416550054,0.057225826,45.47194818,5.68E-12,7.29E-10,Downregulated
DDB_G0285753,DDB_G0285753,1.73E-05,-2.85E-05,0.000845756,0.001338963,-1.01E-05,2.94E-05,-0.000821562,-0.001330271,0.000149198,45.32914432,5.90E-12,7.42E-10,Downregulated
DDB_G0270768,DDB_G0270768,1.08E-05,-0.000156659,0.000314225,0.000422706,-4.98E-06,0.000163519,-0.000299804,-0.000426163,4.38E-05,45.33108731,5.90E-12,7.42E-10,Downregulated
DDB_G0286053,DDB_G0286053,-0.000572933,-0.01277218,0.017992291,0.02217483,0.000846408,0.012795993,-0.018492096,-0.022175817,0.00230748,44.77607838,6.86E-12,8.54E-10,Downregulated
