row_IDs,X,b_0,b_1,b_2,b_3,d_0,d_1,d_2,d_3,AveExpr,F,P.Value,adj.P.Val,Regulation
DDB_G0270456,DDB_G0270456,7.90E-06,2.79E-07,1.16E-05,-1.00E-06,-4.30E-06,2.81E-06,4.86E-06,3.79E-06,1.24E-05,0.161563446,0.956045768,0.982731821,Downregulated
DDB_G0288007,DDB_G0288007,1.50E-05,1.92E-06,4.42E-06,-1.66E-06,-5.49E-06,-4.10E-06,9.56E-06,2.38E-06,0.00119481,0.161177313,0.95623113,0.982731821,Downregulated
DDB_G0273547,DDB_G0273547,6.61E-06,1.57E-05,4.93E-05,-1.25E-05,1.86E-05,-7.07E-06,-9.22E-06,-5.79E-06,1.10E-05,0.161605935,0.956025354,0.982731821,Downregulated
DDB_G0294226,DDB_G0294226,8.40E-05,0.000272913,0.000434162,-5.07E-05,-1.40E-05,2.55E-05,-7.66E-05,5.53E-05,1.16E-05,0.161603977,0.956026295,0.982731821,Downregulated
DDB_G0290883,DDB_G0290883,0.000222145,-2.65E-05,0.000156295,-0.000247306,-4.04E-05,-1.79E-05,-7.05E-06,-5.11E-05,0.000698485,0.161138323,0.956249832,0.982731821,Downregulated
DDB_G0273769,DDB_G0273769,1.39E-05,7.96E-06,-1.58E-06,-2.37E-07,-5.61E-06,-4.60E-07,1.55E-05,5.46E-06,1.20E-05,0.161033944,0.956299882,0.982731821,Downregulated
DDB_G0277711,DDB_G0277711,8.04E-06,6.46E-06,9.07E-06,-2.69E-06,-1.90E-06,8.57E-06,-1.22E-06,4.30E-06,1.51E-05,0.161357259,0.956144783,0.982731821,Downregulated
DDB_G0288077,DDB_G0288077,8.77E-06,6.58E-07,7.13E-06,-3.25E-06,-8.60E-07,3.75E-06,4.34E-06,6.75E-06,1.13E-05,0.160401531,0.956602683,0.98296424,Downregulated
DDB_G0275151,DDB_G0275151,7.90E-06,-1.93E-06,9.64E-06,6.05E-07,-1.33E-06,1.00E-05,-2.01E-07,3.42E-06,1.10E-05,0.159964496,0.956811489,0.982999362,Downregulated
DDB_G0293690,DDB_G0293690,1.01E-05,7.31E-06,-5.08E-07,-2.46E-06,-2.21E-06,-1.24E-06,8.52E-06,5.93E-06,1.23E-05,0.159848667,0.956866769,0.982999362,Upregulated
DDB_G0293260,DDB_G0293260,6.46E-06,9.61E-06,1.53E-05,2.71E-07,2.37E-07,9.00E-07,-5.41E-06,5.00E-06,1.83E-05,0.159991367,0.956798661,0.982999362,Upregulated
DDB_G0291688,DDB_G0291688,1.32E-05,1.15E-05,-4.68E-06,-1.74E-06,-3.28E-06,-5.55E-06,1.02E-05,4.67E-06,1.31E-05,0.159441677,0.957060799,0.983119954,Upregulated
DDB_G0288233,DDB_G0288233,8.35E-06,1.48E-05,8.02E-06,1.92E-06,-2.19E-06,-4.33E-06,3.65E-06,4.12E-06,0.000781128,0.158958726,0.957290631,0.9832773,Upregulated
DDB_G0289637,DDB_G0289637,2.49E-05,0.000200791,0.000139088,0.000125654,-1.69E-06,-5.42E-05,-8.63E-07,-2.13E-05,0.000263363,0.158552105,0.957483788,0.983396953,Downregulated
DDB_G0293326,DDB_G0293326,1.30E-05,1.90E-06,1.74E-06,-1.98E-06,-5.83E-06,-3.64E-07,1.08E-05,4.45E-06,5.32E-05,0.158152902,0.957673111,0.98351265,Downregulated
DDB_G0271026,DDB_G0271026,6.44E-06,1.01E-05,1.18E-05,1.25E-06,3.32E-07,-5.06E-07,-1.61E-06,7.00E-06,1.13E-05,0.157711188,0.957882234,0.983648661,Downregulated
DDB_G0278365,DDB_G0278365,1.03E-05,6.56E-05,6.10E-05,3.57E-06,-6.53E-07,-1.04E-05,-1.71E-05,1.98E-05,5.38E-05,0.15736324,0.958046699,0.983738793,Downregulated
DDB_G0279773,DDB_G0279773,5.82E-06,1.24E-05,1.34E-05,7.17E-07,-9.68E-07,-5.04E-06,2.89E-06,5.22E-06,1.15E-05,0.15692508,0.958253468,0.983872347,Downregulated
DDB_G0273759,DDB_G0273759,5.88E-05,0.000243388,0.0002705,0.00013057,-3.14E-06,1.48E-05,4.07E-05,1.08E-05,1.15E-05,0.156657324,0.958379638,0.983923133,Downregulated
DDB_G0273823,DDB_G0273823,8.09E-06,5.94E-06,6.83E-06,-2.40E-06,-1.25E-06,3.56E-06,6.34E-06,5.21E-06,1.16E-05,0.155923973,0.958724486,0.984062472,Downregulated
DDB_G0273643,DDB_G0273643,5.73E-06,8.87E-06,1.73E-05,-1.84E-08,3.10E-06,-9.75E-06,-8.65E-06,-9.57E-07,1.14E-05,0.155879181,0.958745514,0.984062472,Downregulated
DDB_G0273963,DDB_G0273963,1.04E-05,1.21E-05,2.17E-06,-9.11E-08,-3.25E-06,-4.17E-06,5.77E-06,3.34E-06,1.12E-05,0.156061477,0.958659907,0.984062472,Downregulated
DDB_G0267352,DDB_G0267352,0.000134008,-6.72E-05,-0.00016224,-3.98E-05,1.77E-05,6.64E-05,-7.41E-05,1.39E-05,1.45E-05,0.155462515,0.958940939,0.984184303,Downregulated
